Repo Name,Repo ID,Type,Action,User Type,Merged,State,Changed Files,Deletions,Additions,Review Comments,Author Association,Star Score,Follower Score,Community Score
KillianLucas/open-interpreter,666299222,PullRequestEvent,opened,User,False,open,3,2,5,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,2,0,57,0,COLLABORATOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,2,0,57,0,COLLABORATOR,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,2,8,12,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,2,8,12,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,5,2,71,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,5,2,71,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,created,User,,open,,,,,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,created,User,,open,,,,,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,3,2,5,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,True,closed,3,2,5,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,False,closed,1,3,26,0,NONE,34920,263,6
KillianLucas/open-interpreter,666299222,PullRequestEvent,closed,User,False,closed,1,3,26,0,NONE,34920,263,6
